id,title,release_date,moby_score,moby_url,platforms,genres,developers,publishers
49400,God of War: Ghost of Sparta,2010-11-02,8.42,https://www.mobygames.com/game/49400/god-of-war-ghost-of-sparta/,"PSP, PlayStation 3","Action, Puzzle elements, Hack and slash, Fantasy, Adult, 3rd-person (Other), Direct control, Classical antiquity, Quick Time Events (QTEs)","Ready at Dawn Studios, LLC","Sony Computer Entertainment Japan, Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment America Inc."
8726,World Series Baseball 2K3,2003-03-10,8.42,https://www.mobygames.com/game/8726/world-series-baseball-2k3/,"PlayStation 2, Xbox","Sports, Baseball, Licensed, 3rd-person (Other), Diagonal-down, Direct control, Multiple units/characters control","Blue Shift, Inc., Exile Interactive Inc., Visual Concepts Entertainment, Inc.","SEGA of America, Inc."
7083,Street Fighter II Turbo,1992-12,8.42,https://www.mobygames.com/game/7083/street-fighter-ii-turbo/,"SNES, Wii, Wii U, Arcade, New Nintendo 3DS","Action, Arcade, Side view, Fighting, 2D scrolling, Direct control","Capcom Co., Ltd.","Capcom Co., Ltd."
211718,Bzzzt,2023-11-13,8.42,https://www.mobygames.com/game/211718/bzzzt/,"Windows, Nintendo Switch, Linux, Macintosh","Action, Sci-fi / futuristic, Side view, Platform, 2D scrolling, Direct control",KO.DLL,"CINEMAX, s.r.o."
14930,Mutant Storm,2002-10,8.42,https://www.mobygames.com/game/14930/mutant-storm/,"Linux, Windows, Xbox, Macintosh","Action, Sci-fi / futuristic, Arcade, Top-down, Shooter",PomPom Software Ltd.,"Snowball.ru, PomPom Software Ltd., Sold Out Sales & Marketing Ltd., Noviy Disk, Oberon Games, Inc., GarageGames, Inc."
36485,MLB 08: The Show,2008-03-04,8.42,https://www.mobygames.com/game/36485/mlb-08-the-show/,"PlayStation 2, PSP, PlayStation 3","Sports, 1st-person, Baseball, Licensed, Diagonal-down",SCE Studios San Diego,Sony Computer Entertainment America Inc.
22121,Syphon Filter: Dark Mirror,2006-03-14,8.42,https://www.mobygames.com/game/22121/syphon-filter-dark-mirror/,"PlayStation 2, PSP, PlayStation 4, PlayStation 5","Action, 1st-person, Shooter, Behind view",Sony Bend,"Sony Computer Entertainment Europe Ltd., Sony Interactive Entertainment America LLC, Sony Computer Entertainment America Inc."
141533,Animal Crossing: New Horizons,2020-03-20,8.42,https://www.mobygames.com/game/141533/animal-crossing-new-horizons/,Nintendo Switch,"Simulation, Diagonal-down, Life / social simulation, Direct control","Nintendo EAD, Nintendo EPD","Nintendo Co., Ltd."
4034,Perfect Dark,2000-05-22,8.42,https://www.mobygames.com/game/4034/perfect-dark/,"Nintendo 64, Xbox 360, Xbox One, Xbox Cloud Gaming","Action, 1st-person, Sci-fi / futuristic, Shooter, Stealth, Direct control",Rare Limited,"Nintendo Co., Ltd., Microsoft Corporation, Rareware Limited"
1493,Grand Prix II,1996,8.42,https://www.mobygames.com/game/1493/grand-prix-ii/,DOS,"Simulation, Racing / Driving, 1st-person, Licensed, 3rd-person (Other), Vehicle simulator, Automobile, Track racing, Oceania",MicroProse Ltd.,"MicroProse Software, Inc."
5405,Shenmue II,2001-08-06,8.42,https://www.mobygames.com/game/5405/shenmue-ii/,"Dreamcast, Xbox","Simulation, Martial arts, Fighting, Behind view, Quick Time Events (QTEs)","SEGA-AM2 Co., LTD.","SEGA Corporation, Microsoft Corporation"
37040,Far Cry 2 (Collector's Edition),2008-10-21,8.42,https://www.mobygames.com/game/37040/far-cry-2-collectors-edition/,"Windows, Xbox 360, PlayStation 3","Physical extras, Special edition",,Ubisoft Entertainment SA
228659,Thank Goodness You're Here!,2024-08-01,8.42,https://www.mobygames.com/game/228659/thank-goodness-youre-here/,"Windows, Nintendo Switch, PlayStation 5, PlayStation 4, Macintosh","Adventure, Comedy, 3rd-person (Other), 2D scrolling, Direct control",Coal Supper,Panic Inc.
59087,Batman: Arkham City - Armored Edition,2012-11-18,8.42,https://www.mobygames.com/game/59087/batman-arkham-city-armored-edition/,Wii U,"Action, Licensed, Stealth, Beat 'em up / brawler, 3rd-person (Other)",Rocksteady Studios Ltd,Warner Bros. Interactive Entertainment Inc.
51693,L.A. Noire,2011-05-17,8.42,https://www.mobygames.com/game/51693/la-noire/,"Windows, Xbox 360, PlayStation 3","Action, Racing / Driving, Puzzle elements, Detective / mystery, 3rd-person (Other), Behind view, Direct control, Automobile, Contemporary, North America, Regional differences",Team Bondi Pty. Ltd.,"ak tronic Software & Services GmbH, Rockstar Games, Inc."
16373,Resident Evil 4,2005-10-25,8.42,https://www.mobygames.com/game/16373/resident-evil-4/,"Windows, PlayStation 2, Xbox 360, PlayStation 3, Wii, Wii U, PlayStation 4, Xbox One, Nintendo Switch","Action, Shooter, Puzzle elements, Horror, Survival horror, Behind view, Europe, Quick Time Events (QTEs), Regional differences",Capcom Production Studio 4,"Capcom Co., Ltd., ak tronic Software & Services GmbH, Noviy Disk, Just For Games SAS, Ubisoft Entertainment SA"
30809,Guitar Hero III: Legends of Rock,2007-10-28,8.41,https://www.mobygames.com/game/30809/guitar-hero-iii-legends-of-rock/,"Windows, PlayStation 2, Xbox 360, Macintosh, PlayStation 3, Wii","Action, Simulation, Music / rhythm, 3rd-person (Other), Cinematic camera, Direct control","Neversoft Entertainment, Inc.","RedOctane, Inc., Activision Publishing, Inc., Aspyr Media, Inc."
4377,Tetris DX,1998-10-21,8.41,https://www.mobygames.com/game/4377/tetris-dx/,Game Boy Color,"Action, Side view, Puzzle, Fixed / flip-screen, Falling block puzzle, Direct control",Nintendo R&D1,"Gradiente Entertainment Ltda., Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH"
143045,A Space for the Unbound,2023-01-18,8.41,https://www.mobygames.com/game/143045/a-space-for-the-unbound/,"Windows, PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series","Adventure, Side view, Puzzle elements, Fantasy, Visual novel, Fixed / flip-screen, Point and select, Direct control, Asia",Mojiken Studio,"Soft Source Pte Ltd, Toge Productions, Chorus Worldwide Games, Ltd."
51524,Blokus,2010-03-22,8.41,https://www.mobygames.com/game/51524/blokus/,"BREW, J2ME, Windows Mobile, PlayStation 3, iPhone, BlackBerry, iPad","Strategy / tactics, Top-down, Board game, Licensed, Turn-based",Gameloft Software Beijing Ltd.,Gameloft S.A.
15945,Mario Tennis,2000-11-01,8.41,https://www.mobygames.com/game/15945/mario-tennis/,"Game Boy Color, Nintendo 3DS","Sports, Real-time, Tennis, Diagonal-down, 2D scrolling, RPG elements, Direct control",Camelot Software Planning,"Nintendo Co., Ltd."
3528,GoldenEye 007,1997-08-23,8.41,https://www.mobygames.com/game/3528/goldeneye-007/,"Nintendo 64, Xbox One, Nintendo Switch, Xbox Series","Action, 1st-person, Shooter, Licensed, Spy / espionage, Direct control",Rare Limited,"Nintendo Co., Ltd., Rare Limited"
6619,Super Castlevania IV,1991-10-31,8.41,https://www.mobygames.com/game/6619/super-castlevania-iv/,"SNES, Wii, Wii U, New Nintendo 3DS","Action, Side view, Platform, Fantasy, Horror, 2D scrolling, Regional differences","Konami Co., Ltd.","Konami Digital Entertainment Co., Ltd., Konami Co., Ltd."
185858,Teenage Mutant Ninja Turtles: Shredder's Revenge,2022-06-16,8.41,https://www.mobygames.com/game/185858/teenage-mutant-ninja-turtles-shredders-revenge/,"Linux, Windows, iPhone, Android, iPad, Windows Apps, PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series","Action, Side view, Martial arts, Fantasy, Licensed, Beat 'em up / brawler, 2D scrolling, Direct control, North America",Tribute Games Inc.,"DotEmu SAS, H2 Interactive Co., Ltd., Netflix Inc., Gamera Game"
47521,Joe Danger,2010-06-08,8.41,https://www.mobygames.com/game/47521/joe-danger/,"Windows, Xbox 360, PlayStation 3, PS Vita","Action, Racing / Driving, Side view, Motorcycle, Tricks / stunts, 2D scrolling",Hello Games Ltd.,"UIG Entertainment GmbH, Hello Games Ltd."
93759,Sonic Mania,2017-08-15,8.41,https://www.mobygames.com/game/93759/sonic-mania/,"Windows, PlayStation 4, Xbox One, Nintendo Switch, PlayStation Now","Action, Side view, Platform, Fantasy, 2D scrolling, Direct control","PagodaWest Games, Headcannon","SEGA of America, Inc., SEGA Games Co., Ltd."
42121,Tetris,1989-06-14,8.41,https://www.mobygames.com/game/42121/tetris/,"Game Boy, Nintendo 3DS","Action, Side view, Puzzle, Fixed / flip-screen, Falling block puzzle, Direct control",Nintendo R&D1,"Nintendo Co., Ltd., Playtronic Industrial Ltda., Nintendo of Europe GmbH, Nintendo of America Inc."
33072,Patapon,2008-02-26,8.41,https://www.mobygames.com/game/33072/patapon/,"PSP, PlayStation 4","Action, Strategy / tactics, Real-time, Side view, Fantasy, Music / rhythm, 2D scrolling","Sony Computer Entertainment Japan, Pyramid, Inc.","Sony Computer Entertainment Europe Ltd., Sony Interactive Entertainment Inc., Sony Computer Entertainment America Inc., Sony Interactive Entertainment America LLC"
109978,Monster Boy and the Cursed Kingdom,2018-12-04,8.41,https://www.mobygames.com/game/109978/monster-boy-and-the-cursed-kingdom/,"Windows, PlayStation 4, Xbox One, Nintendo Switch, Stadia, Luna","Action, Side view, Platform, Metroidvania, Fantasy, 2D scrolling, RPG elements, Direct control","Game Atelier, The","Arc System Works Asia Branch, FDG Entertainment GmbH & Co. KG, Arc System Works Co., Ltd."
5690,NCAA Football 2002,2001-01-07,8.41,https://www.mobygames.com/game/5690/ncaa-football-2002/,PlayStation 2,"Sports, Football (American), Licensed, Diagonal-down, 2D scrolling",EA Tiburon,"Electronic Arts, Inc."
58218,Dishonored,2012-10-09,8.41,https://www.mobygames.com/game/58218/dishonored/,"Windows, Xbox 360, PlayStation 3","Action, 1st-person, Shooter, Puzzle elements, Fantasy, Stealth, RPG elements, Direct control, Steampunk","Arkane Studios LLC, Arkane Studios SASU","ak tronic Software & Services GmbH, Bethesda Softworks LLC"
8073,Shinobi III: Return of the Ninja Master,1993-07-23,8.41,https://www.mobygames.com/game/8073/shinobi-iii-return-of-the-ninja-master/,"Windows, Genesis, Wii, iPhone, Nintendo 3DS, Linux, Nintendo Switch, Macintosh, Arcade","Action, Side view, Platform, 2D scrolling",Megasoft,"Sega Amusements Europe Ltd, SEGA of America, Inc., SEGA Corporation, Tec Toy Indústria de Brinquedos S.A., SEGA Games Co., Ltd., SEGA Enterprises Ltd., Nintendo Co., Ltd."
38015,Addicted to Fun: Rainbow Collection,1991,8.41,https://www.mobygames.com/game/38015/addicted-to-fun-rainbow-collection/,"Amiga, Atari ST, Commodore 64, ZX Spectrum, Amstrad CPC",Compilation,,Ocean Software Ltd.
11234,ESPN NBA Basketball,2003-10-21,8.41,https://www.mobygames.com/game/11234/espn-nba-basketball/,"PlayStation 2, Xbox","Sports, Basketball, Licensed, Diagonal-down, 2D scrolling","Visual Concepts Entertainment, Inc.","SEGA Europe Ltd., SEGA of America, Inc."
43934,DiRT 2,2009-09-08,8.41,https://www.mobygames.com/game/43934/dirt-2/,"Windows, Xbox 360, Macintosh, PlayStation 3, OnLive","Simulation, Racing / Driving, 1st-person, Off-roading, Licensed, Behind view, Vehicle simulator, Direct control, Automobile, Track racing, Africa, Contemporary, Europe, North America","Codemasters Software Company Limited, The","Feral Interactive Ltd., Codemasters Software Company Limited, The, Codemasters Software Co. Ltd., Codemasters Software Inc."
41515,Saya no Uta,2003-12-26,8.41,https://www.mobygames.com/game/41515/saya-no-uta/,"Windows, Blu-ray Disc Player, Android","Adventure, 1st-person, Anime / Manga, Horror, Adult, Visual novel, Romance, Fixed / flip-screen, Menu structures, Contemporary, Japan (Modern/Futuristic)","Nitroplus Co., Ltd.","Visual Art's, Nitroplus Co., Ltd., JAST USA"
8298,Colin McRae Rally 2.0,2000-06-03,8.41,https://www.mobygames.com/game/8298/colin-mcrae-rally-20/,"Windows, PlayStation","Simulation, Racing / Driving, 1st-person, Off-roading, Licensed, Behind view, Vehicle simulator, Automobile, Track racing","Codemasters Software Company Limited, The, Codemasters","Sold Out Sales & Marketing Ltd., Buka Entertainment, Spike Co., Ltd., Codemasters Software Company Limited, The, Imagineer Co., Ltd."
163363,Final Fantasy VII: Remake - Intergrade,2021-06-10,8.41,https://www.mobygames.com/game/163363/final-fantasy-vii-remake-intergrade/,"Windows, PlayStation 5","Role-playing (RPG), Anime / Manga, Fantasy, 3rd-person (Other), Cinematic camera, Japanese-style RPG (JRPG), Direct control","Square Enix Co., Ltd.","Square Enix Co., Ltd., Square Enix Limited, Square Enix, Inc."
6611,Sonic the Hedgehog 2,1992-11-21,8.4,https://www.mobygames.com/game/6611/sonic-the-hedgehog-2/,"Linux, Windows, Genesis, Xbox 360, DoJa, Macintosh, PlayStation 3, Wii, iPhone, BlackBerry, Nintendo 3DS, Xbox One, Arcade, tvOS, Nintendo Switch","Action, Side view, Platform, Anime / Manga, 2D scrolling","Sega Technical Institute, Sonic Team","Electronic Arts, Inc., SEGA of America, Inc., Tec Toy Indústria de Brinquedos S.A., SEGA Corporation, SEGA Games Co., Ltd., SEGA Enterprises Ltd., SEGA Europe Ltd."
7626,Grand Theft Auto: Vice City,2002-10-29,8.4,https://www.mobygames.com/game/7626/grand-theft-auto-vice-city/,"Windows, PlayStation 2, Macintosh, PlayStation 3, iPhone, Android, iPad, PlayStation 4","Action, Racing / Driving, Shooter, Crime, Behind view, Sandbox / open world, Direct control, Automobile, Street racing, Contemporary, Regional differences",Rockstar North Ltd.,"1C Company, Cenega Czech s.r.o., Rockstar Games, Inc., Capcom Co., Ltd., ak tronic Software & Services GmbH, Cenega Poland Sp. z o.o."
34414,Boom Blox,2008-05-06,8.4,https://www.mobygames.com/game/34414/boom-blox/,Wii,"Action, 1st-person, Puzzle",Electronic Arts Los Angeles,"Electronic Arts, Inc."
146988,Ghost of Tsushima,2020-07-17,8.4,https://www.mobygames.com/game/146988/ghost-of-tsushima/,PlayStation 4,"Action, Stealth, War, Behind view, Sandbox / open world, RPG elements, Direct control, Japan (Ancient/Classical/Medieval)",Sucker Punch Productions LLC,"Sony Interactive Entertainment Europe Ltd., Sony Interactive Entertainment America LLC, Sony Interactive Entertainment Inc."
220011,Horizon II: Forbidden West - Complete Edition,2023-10-06,8.4,https://www.mobygames.com/game/220011/horizon-ii-forbidden-west-complete-edition/,"Windows, PlayStation 5","Role-playing (RPG), Post-apocalyptic, Compilation, Fantasy, Behind view, Action RPG, Direct control, North America",Guerrilla B.V.,"Sony Interactive Entertainment Europe Ltd., Sony Interactive Entertainment America LLC, Playstation PC LLC"
104222,Into the Breach,2018-02-27,8.4,https://www.mobygames.com/game/104222/into-the-breach/,"Windows, Macintosh, Nintendo Switch, iPad, Android, Stadia, Windows Apps, iPhone, Linux","Strategy / tactics, Sci-fi / futuristic, Isometric, Mecha / giant robot, Turn-based, Diagonal-down, RPG elements, Point and select, Turn-based tactics (TBT)",Subset Games,"Netflix Inc., Subset Games"
7289,Lunar: The Silver Star,1992-06-26,8.4,https://www.mobygames.com/game/7289/lunar-the-silver-star/,SEGA CD,"Top-down, Role-playing (RPG), Anime / Manga, Turn-based, 3rd-person (Other), Japanese-style RPG (JRPG)","Game Arts Co., Ltd., Studio Alex, Ltd.","Working Designs, Game Arts Co., Ltd."
15393,Grand Theft Auto: San Andreas,2004-10-26,8.4,https://www.mobygames.com/game/15393/grand-theft-auto-san-andreas/,"Windows, PlayStation 2, Xbox, Xbox 360, Macintosh, PlayStation 3, iPhone, Android, iPad, Windows Phone, Windows Apps, PlayStation 4, Fire OS, Xbox One","Action, Racing / Driving, Shooter, Crime, Behind view, Sandbox / open world, Direct control, Automobile, Street racing, Contemporary",Rockstar North Ltd.,"1C Company, Rockstar Games, Inc., Capcom Co., Ltd., ak tronic Software & Services GmbH"
38459,Peggle,2007-02-27,8.4,https://www.mobygames.com/game/38459/peggle/,"Windows, BREW, J2ME, Xbox 360, Macintosh, iPod Classic, PlayStation 3, iPhone, Zeebo, BlackBerry, Android, iPad, Windows Mobile, PSP","Turn-based, Puzzle, Fixed / flip-screen","PopCap Games, Inc.","Sony Online Entertainment Inc., Electronic Arts, Inc., PopCap Games, Inc., Valve Corporation, phenomedia publishing gmbh, Magmic Inc."
7391,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,2002-10-05,8.4,https://www.mobygames.com/game/7391/no-one-lives-forever-2-a-spy-in-harms-way/,"Windows, Macintosh","Action, 1st-person, Sci-fi / futuristic, Shooter, Off-roading, Spy / espionage, Stealth, Comedy, RPG elements, Direct control, Asia, Cold War, Europe, North America, Regional differences, Snowmobile","Monolith Productions, Inc.","Fox Interactive, Inc., Wendros AB, MacPlay, Imagineer Co., Ltd., Sierra Entertainment, Inc."
108036,Beat Saber,2018-05-01,8.4,https://www.mobygames.com/game/108036/beat-saber/,"Windows, PlayStation 4, Quest, PlayStation 5","Action, 1st-person, Music / rhythm, Motion control","Hyperbolic Magnetism, Beat Games s.r.o.","Hyperbolic Magnetism, Beat Games s.r.o."
86393,Steins;Gate,2009-10-14,8.4,https://www.mobygames.com/game/86393/steinsgate/,"Windows, PSP, Xbox 360, PlayStation 3, iPhone, Android, iPad, PS Vita, Xbox One","Adventure, 1st-person, Sci-fi / futuristic, Anime / Manga, Visual novel, 3rd-person (Other), Point and select, Japan (Modern/Futuristic)","MAGES. Inc., 5pb. Inc., Nitroplus Co., Ltd.","5pb. Inc., JAST USA, Kadokawa Shoten, Nitroplus Co., Ltd., PQube Ltd, MAGES. Inc., Chiyo St. Inc."
49779,Pac-Man: Championship Edition DX,2010-11-17,8.4,https://www.mobygames.com/game/49779/pac-man-championship-edition-dx/,"Windows, Xbox 360, PlayStation 3, iPhone, Windows Phone, Android, Windows Apps, iPad, tvOS","Action, Arcade, Top-down, Fixed / flip-screen","Namco Bandai Studios Inc., Namco Bandai Games Inc., BANDAI NAMCO Games Inc.","Namco Bandai Games Inc., BANDAI NAMCO Games Inc., BANDAI NAMCO Entertainment America Inc., Namco Bandai Games America Inc., Namco Bandai Games Europe SAS, Namco Networks America Inc."
